"ID","ItemType","Name","Weight","Model","Inventory","Script","Organic","Respawn"
"T_Cyr_Mine_OreGCAdam07","Container","Raw Adamantium","0.00","pc\o\PC_cont_ore_GC_Am_21.NIF","","","Yes","No"
"T_Cyr_Mine_OreGCGold01","Container","Raw Gold","0.00","pc\o\PC_cont_ore_GC_gld_01.nif","","","Yes","No"
"T_Cyr_Mine_OreGCGold02","Container","Raw Gold","0.00","pc\o\PC_cont_ore_GC_gld_02.nif","","","Yes","No"
"T_Cyr_Mine_OreGCGold03","Container","Raw Gold","0.00","pc\o\PC_cont_ore_GC_gld_03.nif","","","Yes","No"
"T_Cyr_Mine_OreGCGold04","Container","Raw Gold","0.00","pc\o\PC_cont_ore_GC_gld_04.nif","","","Yes","No"
"T_Cyr_Mine_OreGCGold05","Container","Raw Gold","0.00","pc\o\PC_cont_ore_GC_gld_05.nif","","","Yes","No"
"T_Cyr_Mine_OreGCGold06","Container","Raw Gold","0.00","pc\o\PC_cont_ore_GC_gld_06.nif","","","Yes","No"
"T_Cyr_Mine_OreGCGold07","Container","Raw Gold","0.00","pc\o\PC_cont_ore_GC_gld_07.nif","","","Yes","No"
"T_Cyr_Mine_OreGCIron01","Container","Raw Iron","0.00","pc\o\PC_cont_ore_GC_irn_01.nif","","","Yes","No"
"T_Cyr_Mine_OreGCIron02","Container","Raw Iron","0.00","pc\o\PC_cont_ore_GC_irn_02.nif","","","Yes","No"
"T_Cyr_Mine_OreGCIron03","Container","Raw Iron","0.00","pc\o\PC_cont_ore_GC_irn_03.nif","","","Yes","No"
"T_Cyr_Mine_OreGCIron04","Container","Raw Iron","0.00","pc\o\PC_cont_ore_GC_irn_04.nif","","","Yes","No"
"T_Cyr_Mine_OreGCIron05","Container","Raw Iron","0.00","pc\o\PC_cont_ore_GC_irn_05.nif","","","Yes","No"
"T_Cyr_Mine_OreGCIron06","Container","Raw Iron","0.00","pc\o\PC_cont_ore_GC_irn_06.nif","","","Yes","No"
"T_Cyr_Mine_OreGCIron07","Container","Raw Iron","0.00","pc\o\PC_cont_ore_GC_irn_07.nif","","","Yes","No"
"T_Cyr_Mine_OreGCSalt_01","Container","Rock Salt","0.00","pc\o\pc_cont_ore_gc_Salt01.nif","","","Yes","Yes"
"T_Cyr_Mine_OreGCSalt_02","Container","Rock Salt","0.00","pc\o\pc_cont_ore_gc_Salt02.nif","","","Yes","Yes"
"T_Cyr_Mine_OreGCSalt_03","Container","Rock Salt","0.00","pc\o\pc_cont_ore_gc_Salt03.nif","","","Yes","Yes"
"T_Cyr_Mine_OreGCSilv01","Container","Raw Silver","0.00","pc\o\PC_cont_ore_GC_slv_01.nif","","","Yes","No"
"T_Cyr_Mine_OreGCSilv02","Container","Raw Silver","0.00","pc\o\PC_cont_ore_GC_slv_02.nif","","","Yes","No"
"T_Cyr_Mine_OreGCSilv03","Container","Raw Silver","0.00","pc\o\PC_cont_ore_GC_slv_03.nif","","","Yes","No"
"T_Cyr_Mine_OreGCSilv04","Container","Raw Silver","0.00","pc\o\PC_cont_ore_GC_slv_04.nif","","","Yes","No"
"T_Cyr_Mine_OreGCSilv05","Container","Raw Silver","0.00","pc\o\PC_cont_ore_GC_slv_05.nif","","","Yes","No"
"T_Cyr_Mine_OreGCSilv06","Container","Raw Silver","0.00","pc\o\PC_cont_ore_GC_slv_06.nif","","","Yes","No"
"T_Cyr_Mine_OreGCSilv07","Container","Raw Silver","0.00","pc\o\PC_cont_ore_GC_slv_07.nif","","","Yes","No"
"T_Cyr_Mine_OreGHSalt_01","Container","Rock Salt","0.00","pc\o\pc_cont_ore_gh_Salt01.nif","","","Yes","Yes"
"T_Cyr_Mine_OreGHSalt_02","Container","Rock Salt","0.00","pc\o\pc_cont_ore_gh_Salt02.nif","","","Yes","Yes"
"T_Cyr_Mine_OreGHSalt_03","Container","Rock Salt","0.00","pc\o\pc_cont_ore_gh_Salt03.nif","","","Yes","Yes"
"T_CyrAyl_DngRuin_Ch1Coi","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_01.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch1Emp","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_01.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch1Pos","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_01.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch2Coi","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_02.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch2Emp","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_02.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch2Pos","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_02.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch3Emp","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_03.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch3Pos","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_03.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch3Scr","Container","Ayleid Reliquary","100.00","pc\o\pc_cont_ar_chest_03.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch4Arm","Container","Ayleid Chest","200.00","pc\o\pc_cont_ar_chest_04.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch4Emp","Container","Ayleid Chest","200.00","pc\o\pc_cont_ar_chest_04.nif","","","No","No"
"T_CyrAyl_DngRuin_Ch4Pos","Container","Ayleid Chest","200.00","pc\o\pc_cont_ar_chest_04.nif","","","No","No"
"T_CyrCom_Furn_Ch1ArmFur","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1ArmIron","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1ArmLeat","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1ArmLgn1","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1ArmNewt","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1ArmNor","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Ayl","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1BandGC","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1BkCol","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1BkCult","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1BkNib","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1BkWiz","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1BkWizEv","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1CltCmGC","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Dragnsc","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1DriCol","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1DriNib","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Dwe","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Empt","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1G025","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1G080","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Missile","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1MscGC","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Potion","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Repair","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Scrolls","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Skooma","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Smith","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Smug","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Soulgem","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Thief","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1Wiz","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1WizEvil","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1WpnDunm","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1WpnIron","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1WpnLgn","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1WpnNor","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch1WpnRga","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"T_CyrCom_Furn_Ch2BandGC","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2CltCmGC","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2DriCol","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Empty","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2G010","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Miner","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2MscGC","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2OreAdam","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2OreIron","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2OreSilv","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Pelts","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Repair","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Sailor","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Skooma","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Smith","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Smug","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch2Tools","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"T_CyrCom_Furn_Ch3Apparat","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3ArmAdam","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3ArmBron","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3ArmDrag","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3ArmLgn1","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3ArmNor","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3ArmOrc","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3ArmStl","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3BkCol","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3BkCult","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3BkNib","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3BkSchol","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3BkWiz","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3BkWizEv","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3CltEpGC","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3Empty","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3G150","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3G500","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3Jewel","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3Potion","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3Scroll","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3SilvWar","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3Wiz","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WizEvil","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WpnAdam","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WpnAka","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WpnLgn","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WpnNor","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WpnOrc","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WpnSilv","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Furn_Ch3WpnStl","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"T_CyrCom_Var_Bl1Arrow","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Ayl","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1BandGC1","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1BandGC2","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Bolt","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Bread","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Candle","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Ceram","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Cloths","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1CodSalt","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1DriCol","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1DriDun","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1DriEp","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1DriNib","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1DriNor","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Drug","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Dunm","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Dwe","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Empty","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Farmer","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Fish","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1FoodGC","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Grain","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Hunter","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Ing","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1IngGC","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Kitchen","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Lamps","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Meat","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Miner","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Moonsug","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1MscGC1","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1MscGC2","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Nor","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1OreIron","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Pelt","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Rga","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Rice","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Sailor","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Salt","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Shoes","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Silk","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Skooma","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Smug","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Tool","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Torch","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Wine","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl1Wool","Container","Barrel","50.00","o\Contain_barrel_01.NIF","","","No","No"
"T_CyrCom_Var_Bl2Arrow","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Ayl","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2BandGC1","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2BandGC2","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Bolt","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Bread","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Candle","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Ceramic","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Cloth","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2CodSalt","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2DriCol","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2DriDunm","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2DriEp","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2DriNib","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2DriNor","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Drug","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Dunm","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Dwe","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Empty","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Farmer","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Fish","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2FoodGC","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Grain","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Hunter","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Ing","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2IngGC","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Kitchen","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Lamp","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Meat","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Miner","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Moonsug","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2MscGC1","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2MscGC2","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Nor","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2OreIron","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Pelt","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
"T_CyrCom_Var_Bl2Rga","Container","Barrel","50.00","o\contain_barrel10.nif","","","No","No"
